user_id,session_id,session_date,session_time,device_type,user_segment,acquisition_channel,step_1_app_open,step_2_browse_menu,step_3_add_to_cart,step_4_checkout,step_5_payment,session_duration_minutes,order_value
user_000266,sess_20240101_000266,2024-01-27,21:13:00,iOS,Returning,Referral,1,1,1,0,0,5,
user_000267,sess_20240101_000267,2024-01-10,15:13:00,Android,New,Organic,1,0,0,0,0,6,
user_000268,sess_20240101_000268,2024-01-02,20:27:00,Android,Returning,Organic,1,1,1,0,0,2,
user_000269,sess_20240101_000269,2024-01-18,05:06:00,iOS,Returning,Organic,1,1,0,0,0,3,
user_000270,sess_20240101_000270,2024-01-05,09:01:00,iOS,VIP,Email,1,1,0,0,0,9,
user_000271,sess_20240101_000271,2024-01-31,16:17:00,Android,Returning,Email,1,1,0,0,0,3,
user_000272,sess_20240101_000272,2024-01-12,07:29:00,iOS,New,Organic,1,0,0,0,0,5,
user_000273,sess_20240101_000273,2024-01-29,14:51:00,Android,New,Email,1,1,1,0,0,2,
user_000274,sess_20240101_000274,2024-01-03,17:58:00,iOS,New,Referral,1,1,0,0,0,2,
user_000275,sess_20240101_000275,2024-01-28,17:25:00,Android,Returning,Referral,1,0,0,0,0,6,
user_000276,sess_20240101_000276,2024-01-11,20:42:00,iOS,New,Referral,1,1,1,0,0,5,
user_000277,sess_20240101_000277,2024-01-01,15:29:00,iOS,New,Organic,1,1,0,0,0,2,
user_000278,sess_20240101_000278,2024-01-09,19:54:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_000279,sess_20240101_000279,2024-01-13,14:08:00,iOS,Returning,Organic,1,1,1,0,0,10,
user_000280,sess_20240101_000280,2024-01-09,16:52:00,iOS,New,Paid Social,1,0,0,0,0,4,
user_000281,sess_20240101_000281,2024-01-30,02:55:00,iOS,New,Organic,1,1,0,0,0,5,
user_000282,sess_20240101_000282,2024-01-03,03:59:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_000283,sess_20240101_000283,2024-01-31,08:52:00,iOS,Returning,Email,1,1,1,1,0,5,
user_000284,sess_20240101_000284,2024-01-20,15:45:00,iOS,VIP,Email,1,1,1,0,0,6,
user_000285,sess_20240101_000285,2024-01-27,15:32:00,iOS,New,Email,1,0,0,0,0,3,
user_000286,sess_20240101_000286,2024-01-23,18:27:00,iOS,New,Paid Social,1,0,0,0,0,9,
user_000287,sess_20240101_000287,2024-01-28,06:56:00,iOS,Returning,Paid Social,1,1,1,0,0,3,
user_000288,sess_20240101_000288,2024-01-27,15:55:00,iOS,New,Email,1,1,0,0,0,4,
user_000289,sess_20240101_000289,2024-01-17,09:00:00,iOS,Returning,Referral,1,0,0,0,0,2,
user_000290,sess_20240101_000290,2024-01-15,05:40:00,iOS,New,Organic,1,1,1,0,0,3,
user_000291,sess_20240101_000291,2024-01-14,22:32:00,Android,New,Email,1,0,0,0,0,1,
user_000292,sess_20240101_000292,2024-01-01,02:20:00,iOS,Returning,Email,1,1,0,0,0,2,
user_000293,sess_20240101_000293,2024-01-02,12:30:00,iOS,Returning,Referral,1,1,1,0,0,6,
user_000294,sess_20240101_000294,2024-01-21,23:49:00,Android,New,Paid Social,1,1,1,0,0,5,
user_000295,sess_20240101_000295,2024-01-17,19:42:00,Android,VIP,Email,1,1,1,0,0,5,
user_000296,sess_20240101_000296,2024-01-06,09:48:00,Android,Returning,Organic,1,1,0,0,0,8,
user_000297,sess_20240101_000297,2024-01-12,10:57:00,iOS,Returning,Organic,1,1,0,0,0,4,
user_000298,sess_20240101_000298,2024-01-17,04:24:00,iOS,New,Email,1,1,0,0,0,2,
user_000299,sess_20240101_000299,2024-01-07,14:56:00,iOS,New,Paid Social,1,1,0,0,0,3,
user_000300,sess_20240101_000300,2024-01-07,11:25:00,iOS,Returning,Organic,1,1,1,0,0,6,
user_000301,sess_20240101_000301,2024-01-10,02:44:00,iOS,Returning,Organic,1,0,0,0,0,1,
user_000302,sess_20240101_000302,2024-01-31,18:37:00,Android,Returning,Email,1,1,1,1,1,10,21.83
user_000303,sess_20240101_000303,2024-01-14,14:06:00,iOS,New,Organic,1,1,1,0,0,4,
user_000304,sess_20240101_000304,2024-01-30,19:39:00,Android,New,Organic,1,1,1,0,0,8,
user_000305,sess_20240101_000305,2024-01-18,21:23:00,Android,Returning,Referral,1,0,0,0,0,9,
user_000306,sess_20240101_000306,2024-01-29,04:02:00,iOS,Returning,Referral,1,1,0,0,0,2,
user_000307,sess_20240101_000307,2024-01-12,04:30:00,iOS,VIP,Organic,1,1,1,1,0,5,
user_000308,sess_20240101_000308,2024-01-24,10:55:00,iOS,New,Referral,1,1,0,0,0,4,
user_000309,sess_20240101_000309,2024-01-11,03:12:00,iOS,VIP,Organic,1,1,1,0,0,5,
user_000310,sess_20240101_000310,2024-01-02,20:06:00,iOS,New,Organic,1,1,0,0,0,4,
user_000311,sess_20240101_000311,2024-01-27,07:18:00,iOS,New,Organic,1,1,1,0,0,3,
user_000312,sess_20240101_000312,2024-01-08,08:57:00,iOS,New,Referral,1,1,0,0,0,1,
user_000313,sess_20240101_000313,2024-01-07,05:40:00,Android,Returning,Organic,1,0,0,0,0,6,
user_000314,sess_20240101_000314,2024-01-22,06:21:00,Android,Returning,Email,1,1,1,1,1,8,15.0
user_000315,sess_20240101_000315,2024-01-11,06:59:00,iOS,Returning,Paid Social,1,0,0,0,0,5,
user_000316,sess_20240101_000316,2024-01-18,05:10:00,Android,New,Referral,1,0,0,0,0,1,
user_000317,sess_20240101_000317,2024-01-25,17:10:00,Android,Returning,Paid Social,1,0,0,0,0,6,
user_000318,sess_20240101_000318,2024-01-02,22:43:00,iOS,Returning,Paid Social,1,1,1,1,1,9,40.65
user_000319,sess_20240101_000319,2024-01-11,21:56:00,Android,Returning,Paid Social,1,1,0,0,0,6,
user_000320,sess_20240101_000320,2024-01-04,14:20:00,iOS,New,Paid Social,1,1,0,0,0,4,
user_000321,sess_20240101_000321,2024-01-17,21:27:00,Android,New,Paid Social,1,0,0,0,0,6,
user_000322,sess_20240101_000322,2024-01-24,12:52:00,Android,VIP,Paid Social,1,1,1,0,0,1,
user_000323,sess_20240101_000323,2024-01-24,16:06:00,iOS,New,Organic,1,1,1,0,0,8,
user_000324,sess_20240101_000324,2024-01-26,01:29:00,iOS,Returning,Organic,1,1,0,0,0,3,
user_000325,sess_20240101_000325,2024-01-28,03:13:00,Android,Returning,Organic,1,1,0,0,0,4,
user_000326,sess_20240101_000326,2024-01-12,11:51:00,Android,Returning,Organic,1,1,1,0,0,6,
user_000327,sess_20240101_000327,2024-01-05,12:24:00,Android,Returning,Referral,1,1,0,0,0,1,
user_000328,sess_20240101_000328,2024-01-18,06:15:00,iOS,New,Organic,1,1,0,0,0,2,
user_000329,sess_20240101_000329,2024-01-02,19:18:00,iOS,VIP,Email,1,1,0,0,0,4,
user_000330,sess_20240101_000330,2024-01-29,17:53:00,Android,New,Referral,1,0,0,0,0,2,
user_000331,sess_20240101_000331,2024-01-19,07:21:00,iOS,Returning,Referral,1,1,0,0,0,4,
user_000332,sess_20240101_000332,2024-01-14,16:22:00,Android,New,Organic,1,1,0,0,0,1,
user_000333,sess_20240101_000333,2024-01-09,04:26:00,iOS,New,Email,1,1,0,0,0,6,
user_000334,sess_20240101_000334,2024-01-27,15:08:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_000335,sess_20240101_000335,2024-01-28,20:42:00,iOS,Returning,Email,1,1,0,0,0,2,
user_000336,sess_20240101_000336,2024-01-25,12:08:00,Android,New,Organic,1,1,1,1,0,1,
user_000337,sess_20240101_000337,2024-01-22,09:44:00,iOS,VIP,Organic,1,1,1,0,0,1,
user_000338,sess_20240101_000338,2024-01-29,11:01:00,iOS,VIP,Paid Social,1,1,1,0,0,8,
user_000339,sess_20240101_000339,2024-01-14,10:12:00,iOS,VIP,Paid Social,1,1,0,0,0,3,
user_000340,sess_20240101_000340,2024-01-09,09:42:00,iOS,VIP,Organic,1,1,1,0,0,5,
user_000341,sess_20240101_000341,2024-01-31,22:09:00,iOS,New,Paid Social,1,0,0,0,0,5,
user_000342,sess_20240101_000342,2024-01-03,20:41:00,Android,New,Organic,1,0,0,0,0,3,
user_000343,sess_20240101_000343,2024-01-29,15:05:00,iOS,New,Referral,1,0,0,0,0,3,
user_000344,sess_20240101_000344,2024-01-12,18:35:00,Android,New,Organic,1,1,0,0,0,5,
user_000345,sess_20240101_000345,2024-01-23,10:59:00,iOS,Returning,Organic,1,1,1,0,0,4,
user_000346,sess_20240101_000346,2024-01-13,14:52:00,iOS,Returning,Referral,1,1,0,0,0,7,
user_000347,sess_20240101_000347,2024-01-04,00:08:00,iOS,New,Paid Social,1,0,0,0,0,2,
user_000348,sess_20240101_000348,2024-01-16,12:06:00,iOS,Returning,Email,1,1,1,1,1,20,25.0
user_000349,sess_20240101_000349,2024-01-09,23:27:00,iOS,New,Referral,1,1,0,0,0,4,
user_000350,sess_20240101_000350,2024-01-08,15:21:00,Android,New,Paid Social,1,0,0,0,0,7,
user_000351,sess_20240101_000351,2024-01-11,20:58:00,iOS,Returning,Paid Social,1,1,1,1,0,2,
user_000352,sess_20240101_000352,2024-01-22,12:09:00,iOS,VIP,Organic,1,1,0,0,0,9,
user_000353,sess_20240101_000353,2024-01-20,02:22:00,iOS,VIP,Organic,1,1,0,0,0,1,
user_000354,sess_20240101_000354,2024-01-08,04:28:00,Android,Returning,Referral,1,1,1,1,0,4,
user_000355,sess_20240101_000355,2024-01-25,12:31:00,Android,New,Organic,1,1,0,0,0,4,
user_000356,sess_20240101_000356,2024-01-25,03:00:00,iOS,New,Organic,1,0,0,0,0,3,
user_000357,sess_20240101_000357,2024-01-22,09:15:00,iOS,Returning,Paid Social,1,1,1,1,0,4,
user_000358,sess_20240101_000358,2024-01-22,13:46:00,Android,New,Paid Social,1,0,0,0,0,3,
user_000359,sess_20240101_000359,2024-01-13,11:14:00,iOS,New,Paid Social,1,1,0,0,0,5,
user_000360,sess_20240101_000360,2024-01-21,23:30:00,iOS,New,Referral,1,0,0,0,0,4,
user_000361,sess_20240101_000361,2024-01-06,22:48:00,Android,New,Referral,1,1,1,1,0,4,
user_000362,sess_20240101_000362,2024-01-14,14:32:00,Android,Returning,Organic,1,1,0,0,0,4,
user_000363,sess_20240101_000363,2024-01-15,22:46:00,Android,New,Paid Social,1,0,0,0,0,6,
user_000364,sess_20240101_000364,2024-01-06,21:42:00,iOS,New,Organic,1,0,0,0,0,1,
user_000365,sess_20240101_000365,2024-01-02,02:07:00,iOS,VIP,Referral,1,1,0,0,0,4,
user_000366,sess_20240101_000366,2024-01-30,00:52:00,Android,Returning,Organic,1,1,0,0,0,4,
user_000367,sess_20240101_000367,2024-01-31,11:00:00,Android,Returning,Email,1,1,0,0,0,3,
user_000368,sess_20240101_000368,2024-01-09,20:54:00,iOS,Returning,Paid Social,1,1,1,0,0,9,
user_000369,sess_20240101_000369,2024-01-10,20:08:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_000370,sess_20240101_000370,2024-01-24,18:06:00,iOS,New,Organic,1,0,0,0,0,3,
user_000371,sess_20240101_000371,2024-01-30,09:17:00,iOS,New,Organic,1,1,0,0,0,4,
user_000372,sess_20240101_000372,2024-01-06,04:03:00,iOS,Returning,Organic,1,1,1,1,1,27,36.23
user_000373,sess_20240101_000373,2024-01-09,14:26:00,iOS,Returning,Organic,1,0,0,0,0,7,
user_000374,sess_20240101_000374,2024-01-14,18:30:00,Android,Returning,Organic,1,1,0,0,0,6,
user_000375,sess_20240101_000375,2024-01-17,01:57:00,Android,New,Paid Social,1,0,0,0,0,4,
user_000376,sess_20240101_000376,2024-01-23,04:47:00,iOS,Returning,Referral,1,1,1,1,0,3,
user_000377,sess_20240101_000377,2024-01-27,04:35:00,iOS,Returning,Paid Social,1,1,1,0,0,5,
user_000378,sess_20240101_000378,2024-01-17,11:10:00,iOS,Returning,Email,1,1,1,1,1,15,79.23
user_000379,sess_20240101_000379,2024-01-08,00:56:00,Android,New,Referral,1,1,0,0,0,1,
user_000380,sess_20240101_000380,2024-01-28,01:44:00,Android,Returning,Organic,1,1,1,0,0,4,
user_000381,sess_20240101_000381,2024-01-15,22:34:00,iOS,Returning,Email,1,1,1,0,0,1,
user_000382,sess_20240101_000382,2024-01-28,07:28:00,Android,VIP,Referral,1,1,0,0,0,3,
user_000383,sess_20240101_000383,2024-01-18,08:37:00,iOS,VIP,Paid Social,1,1,0,0,0,11,
user_000384,sess_20240101_000384,2024-01-17,22:04:00,Android,New,Email,1,0,0,0,0,1,
user_000385,sess_20240101_000385,2024-01-14,12:02:00,iOS,New,Email,1,1,1,1,0,1,
user_000386,sess_20240101_000386,2024-01-27,12:28:00,iOS,VIP,Email,1,1,1,1,0,3,
user_000387,sess_20240101_000387,2024-01-19,18:10:00,iOS,Returning,Referral,1,1,0,0,0,6,
user_000388,sess_20240101_000388,2024-01-10,10:18:00,Android,New,Paid Social,1,1,0,0,0,6,
user_000389,sess_20240101_000389,2024-01-04,03:16:00,iOS,New,Paid Social,1,1,1,0,0,1,
user_000390,sess_20240101_000390,2024-01-22,16:32:00,iOS,New,Email,1,1,0,0,0,3,
user_000391,sess_20240101_000391,2024-01-20,03:02:00,iOS,New,Organic,1,0,0,0,0,9,
user_000392,sess_20240101_000392,2024-01-24,03:24:00,Android,New,Paid Social,1,1,0,0,0,3,
user_000393,sess_20240101_000393,2024-01-25,19:40:00,iOS,Returning,Paid Social,1,0,0,0,0,3,
user_000394,sess_20240101_000394,2024-01-03,02:57:00,iOS,Returning,Paid Social,1,1,0,0,0,4,
user_000395,sess_20240101_000395,2024-01-11,01:08:00,iOS,VIP,Paid Social,1,1,1,1,0,7,
user_000396,sess_20240101_000396,2024-01-05,12:50:00,iOS,Returning,Paid Social,1,1,0,0,0,5,
user_000397,sess_20240101_000397,2024-01-16,12:35:00,Android,Returning,Referral,1,1,1,0,0,4,
user_000398,sess_20240101_000398,2024-01-19,19:12:00,Android,New,Organic,1,1,1,0,0,2,
user_000399,sess_20240101_000399,2024-01-19,04:15:00,iOS,New,Referral,1,1,0,0,0,2,
user_000400,sess_20240101_000400,2024-01-16,12:17:00,iOS,New,Organic,1,1,0,0,0,10,
user_000401,sess_20240101_000401,2024-01-05,20:38:00,Android,New,Paid Social,1,1,0,0,0,3,
user_000402,sess_20240101_000402,2024-01-02,13:42:00,Android,New,Paid Social,1,1,0,0,0,4,
user_000403,sess_20240101_000403,2024-01-26,22:32:00,iOS,Returning,Email,1,1,1,0,0,3,
user_000404,sess_20240101_000404,2024-01-19,11:51:00,Android,New,Organic,1,1,0,0,0,2,
user_000405,sess_20240101_000405,2024-01-25,16:57:00,Android,Returning,Email,1,1,0,0,0,4,
user_000406,sess_20240101_000406,2024-01-23,05:21:00,iOS,New,Organic,1,1,1,0,0,1,
user_000407,sess_20240101_000407,2024-01-12,11:20:00,iOS,New,Organic,1,0,0,0,0,2,
user_000408,sess_20240101_000408,2024-01-04,15:10:00,Android,VIP,Email,1,1,0,0,0,5,
user_000409,sess_20240101_000409,2024-01-22,23:18:00,iOS,Returning,Organic,1,1,0,0,0,10,
user_000410,sess_20240101_000410,2024-01-12,22:10:00,Android,Returning,Referral,1,1,1,0,0,1,
user_000411,sess_20240101_000411,2024-01-18,19:27:00,Android,Returning,Referral,1,1,0,0,0,1,
user_000412,sess_20240101_000412,2024-01-12,01:28:00,iOS,Returning,Paid Social,1,1,0,0,0,4,
user_000413,sess_20240101_000413,2024-01-10,15:55:00,iOS,Returning,Paid Social,1,1,1,0,0,2,
user_000414,sess_20240101_000414,2024-01-29,06:45:00,iOS,New,Organic,1,0,0,0,0,1,
user_000415,sess_20240101_000415,2024-01-02,09:23:00,Android,New,Organic,1,1,1,0,0,6,
user_000416,sess_20240101_000416,2024-01-08,04:20:00,Android,Returning,Paid Social,1,1,1,1,0,1,
user_000417,sess_20240101_000417,2024-01-18,03:25:00,iOS,VIP,Referral,1,1,1,0,0,8,
user_000418,sess_20240101_000418,2024-01-27,13:42:00,iOS,Returning,Email,1,1,1,0,0,5,
user_000419,sess_20240101_000419,2024-01-11,21:47:00,iOS,VIP,Organic,1,1,1,0,0,5,
user_000420,sess_20240101_000420,2024-01-15,22:24:00,iOS,New,Organic,1,1,0,0,0,1,
user_000421,sess_20240101_000421,2024-01-20,21:12:00,Android,New,Paid Social,1,0,0,0,0,4,
user_000422,sess_20240101_000422,2024-01-21,18:59:00,iOS,New,Paid Social,1,1,0,0,0,11,
user_000423,sess_20240101_000423,2024-01-04,21:20:00,iOS,New,Referral,1,1,1,0,0,3,
user_000424,sess_20240101_000424,2024-01-01,03:06:00,Android,Returning,Organic,1,0,0,0,0,8,
user_000425,sess_20240101_000425,2024-01-26,01:20:00,Android,New,Organic,1,1,0,0,0,1,
user_000426,sess_20240101_000426,2024-01-25,21:22:00,Android,New,Email,1,1,1,1,0,3,
user_000427,sess_20240101_000427,2024-01-27,05:06:00,iOS,Returning,Email,1,0,0,0,0,3,
user_000428,sess_20240101_000428,2024-01-01,08:33:00,iOS,New,Organic,1,1,1,1,0,6,
user_000429,sess_20240101_000429,2024-01-04,06:42:00,iOS,Returning,Organic,1,1,1,1,0,6,
user_000430,sess_20240101_000430,2024-01-13,14:08:00,Android,Returning,Organic,1,1,1,1,0,1,
user_000431,sess_20240101_000431,2024-01-20,09:55:00,iOS,Returning,Paid Social,1,1,1,1,0,4,
user_000432,sess_20240101_000432,2024-01-14,16:44:00,iOS,Returning,Referral,1,1,1,1,0,6,
user_000433,sess_20240101_000433,2024-01-23,20:07:00,Android,New,Paid Social,1,0,0,0,0,3,
user_000434,sess_20240101_000434,2024-01-26,16:56:00,Android,Returning,Organic,1,1,1,1,0,5,
user_000435,sess_20240101_000435,2024-01-20,23:07:00,iOS,New,Organic,1,1,0,0,0,9,
user_000436,sess_20240101_000436,2024-01-08,22:35:00,iOS,New,Paid Social,1,0,0,0,0,2,
user_000437,sess_20240101_000437,2024-01-17,10:47:00,Android,VIP,Organic,1,1,1,1,0,3,
user_000438,sess_20240101_000438,2024-01-27,00:03:00,iOS,VIP,Referral,1,1,1,1,1,10,84.33
user_000439,sess_20240101_000439,2024-01-12,22:50:00,iOS,New,Referral,1,1,1,0,0,1,
user_000440,sess_20240101_000440,2024-01-16,19:15:00,Android,New,Paid Social,1,0,0,0,0,4,
user_000441,sess_20240101_000441,2024-01-29,06:22:00,iOS,Returning,Organic,1,1,1,0,0,1,
user_000442,sess_20240101_000442,2024-01-17,03:02:00,Android,New,Paid Social,1,1,0,0,0,8,
user_000443,sess_20240101_000443,2024-01-21,14:19:00,iOS,New,Paid Social,1,1,1,0,0,3,
user_000444,sess_20240101_000444,2024-01-16,01:35:00,Android,Returning,Paid Social,1,0,0,0,0,5,
user_000445,sess_20240101_000445,2024-01-26,05:00:00,iOS,New,Referral,1,0,0,0,0,1,
user_000446,sess_20240101_000446,2024-01-24,03:11:00,iOS,Returning,Referral,1,1,0,0,0,4,
user_000447,sess_20240101_000447,2024-01-27,22:49:00,Android,Returning,Email,1,1,1,0,0,2,
user_000448,sess_20240101_000448,2024-01-19,23:20:00,iOS,Returning,Email,1,1,1,0,0,1,
user_000449,sess_20240101_000449,2024-01-24,10:55:00,Android,VIP,Organic,1,1,0,0,0,1,
user_000450,sess_20240101_000450,2024-01-15,01:22:00,iOS,New,Organic,1,1,0,0,0,5,
user_000451,sess_20240101_000451,2024-01-27,06:49:00,iOS,New,Paid Social,1,1,0,0,0,4,
user_000452,sess_20240101_000452,2024-01-19,01:49:00,iOS,Returning,Email,1,1,0,0,0,5,
user_000453,sess_20240101_000453,2024-01-27,21:54:00,iOS,New,Organic,1,1,0,0,0,6,
user_000454,sess_20240101_000454,2024-01-17,11:34:00,iOS,Returning,Paid Social,1,1,0,0,0,5,
user_000455,sess_20240101_000455,2024-01-25,11:39:00,iOS,VIP,Organic,1,1,0,0,0,2,
user_000456,sess_20240101_000456,2024-01-16,15:32:00,iOS,New,Paid Social,1,0,0,0,0,2,
user_000457,sess_20240101_000457,2024-01-12,16:45:00,Android,Returning,Organic,1,0,0,0,0,8,
user_000458,sess_20240101_000458,2024-01-11,14:02:00,Android,New,Referral,1,0,0,0,0,1,
user_000459,sess_20240101_000459,2024-01-11,15:58:00,iOS,Returning,Email,1,0,0,0,0,2,
user_000460,sess_20240101_000460,2024-01-14,04:25:00,Android,Returning,Paid Social,1,1,0,0,0,2,
user_000461,sess_20240101_000461,2024-01-29,15:12:00,Android,New,Email,1,1,0,0,0,11,
user_000462,sess_20240101_000462,2024-01-24,06:25:00,iOS,New,Email,1,0,0,0,0,1,
user_000463,sess_20240101_000463,2024-01-10,03:01:00,Android,Returning,Referral,1,1,1,0,0,2,
user_000464,sess_20240101_000464,2024-01-25,15:55:00,Android,VIP,Email,1,1,1,1,0,2,
user_000465,sess_20240101_000465,2024-01-17,15:39:00,iOS,Returning,Paid Social,1,0,0,0,0,3,
user_000466,sess_20240101_000466,2024-01-20,12:55:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_000467,sess_20240101_000467,2024-01-30,07:13:00,iOS,New,Organic,1,0,0,0,0,1,
user_000468,sess_20240101_000468,2024-01-19,12:35:00,iOS,New,Email,1,0,0,0,0,1,
user_000469,sess_20240101_000469,2024-01-25,06:07:00,Android,Returning,Organic,1,0,0,0,0,2,
user_000470,sess_20240101_000470,2024-01-27,12:42:00,iOS,New,Paid Social,1,0,0,0,0,2,
user_000471,sess_20240101_000471,2024-01-22,05:05:00,Android,Returning,Organic,1,1,0,0,0,3,
user_000472,sess_20240101_000472,2024-01-25,20:28:00,Android,New,Email,1,0,0,0,0,2,
user_000473,sess_20240101_000473,2024-01-30,20:35:00,iOS,Returning,Paid Social,1,1,0,0,0,2,
user_000474,sess_20240101_000474,2024-01-16,11:10:00,Android,New,Organic,1,1,1,0,0,5,
user_000475,sess_20240101_000475,2024-01-01,15:46:00,Android,VIP,Referral,1,1,1,0,0,9,
user_000476,sess_20240101_000476,2024-01-18,19:00:00,iOS,Returning,Referral,1,0,0,0,0,3,
user_000477,sess_20240101_000477,2024-01-22,04:30:00,iOS,Returning,Paid Social,1,1,1,0,0,2,
user_000478,sess_20240101_000478,2024-01-14,16:18:00,iOS,Returning,Referral,1,1,1,0,0,1,
user_000479,sess_20240101_000479,2024-01-10,10:08:00,iOS,New,Email,1,0,0,0,0,1,
user_000480,sess_20240101_000480,2024-01-22,10:14:00,iOS,VIP,Paid Social,1,1,1,1,1,8,72.05
user_000481,sess_20240101_000481,2024-01-22,00:55:00,iOS,Returning,Email,1,1,0,0,0,3,
user_000482,sess_20240101_000482,2024-01-03,20:27:00,Android,Returning,Referral,1,0,0,0,0,2,
user_000483,sess_20240101_000483,2024-01-02,20:39:00,iOS,New,Referral,1,1,0,0,0,4,
user_000484,sess_20240101_000484,2024-01-03,09:22:00,Android,New,Referral,1,1,1,0,0,5,
user_000485,sess_20240101_000485,2024-01-15,11:26:00,Android,New,Organic,1,1,0,0,0,9,
user_000486,sess_20240101_000486,2024-01-22,22:19:00,iOS,Returning,Organic,1,1,0,0,0,8,
user_000487,sess_20240101_000487,2024-01-21,10:14:00,Android,Returning,Organic,1,0,0,0,0,11,
user_000488,sess_20240101_000488,2024-01-11,14:05:00,iOS,Returning,Referral,1,1,1,0,0,4,
user_000489,sess_20240101_000489,2024-01-17,20:44:00,iOS,New,Email,1,1,0,0,0,1,
user_000490,sess_20240101_000490,2024-01-31,03:21:00,Android,Returning,Referral,1,0,0,0,0,2,
user_000491,sess_20240101_000491,2024-01-22,13:59:00,Android,VIP,Organic,1,1,1,0,0,6,
user_000492,sess_20240101_000492,2024-01-12,18:07:00,iOS,New,Referral,1,0,0,0,0,5,
user_000493,sess_20240101_000493,2024-01-26,01:05:00,iOS,Returning,Email,1,1,0,0,0,5,
user_000494,sess_20240101_000494,2024-01-10,01:33:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_000495,sess_20240101_000495,2024-01-29,23:38:00,iOS,Returning,Referral,1,1,1,0,0,5,
user_000496,sess_20240101_000496,2024-01-11,13:16:00,Android,VIP,Paid Social,1,1,0,0,0,4,
user_000497,sess_20240101_000497,2024-01-01,18:04:00,Android,Returning,Email,1,0,0,0,0,1,
user_000498,sess_20240101_000498,2024-01-11,10:44:00,iOS,Returning,Email,1,1,1,1,0,6,
user_000499,sess_20240101_000499,2024-01-07,20:16:00,Android,VIP,Email,1,1,1,1,0,1,
user_000500,sess_20240101_000500,2024-01-09,10:59:00,Android,Returning,Referral,1,0,0,0,0,5,
user_000501,sess_20240101_000501,2024-01-26,14:06:00,iOS,New,Organic,1,1,0,0,0,5,
user_000502,sess_20240101_000502,2024-01-19,05:43:00,iOS,New,Organic,1,1,0,0,0,7,
user_000503,sess_20240101_000503,2024-01-10,20:13:00,Android,VIP,Paid Social,1,1,0,0,0,3,
user_000504,sess_20240101_000504,2024-01-24,09:06:00,iOS,New,Referral,1,0,0,0,0,7,
user_000505,sess_20240101_000505,2024-01-09,06:25:00,Android,Returning,Organic,1,0,0,0,0,4,
user_000506,sess_20240101_000506,2024-01-21,00:32:00,Android,Returning,Email,1,1,0,0,0,3,
user_000507,sess_20240101_000507,2024-01-05,19:22:00,iOS,Returning,Organic,1,1,0,0,0,5,
user_000508,sess_20240101_000508,2024-01-12,19:11:00,Android,VIP,Paid Social,1,1,1,1,1,21,100.44
user_000509,sess_20240101_000509,2024-01-10,05:04:00,Android,Returning,Organic,1,1,1,0,0,1,
user_000510,sess_20240101_000510,2024-01-08,17:54:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_000511,sess_20240101_000511,2024-01-07,10:15:00,iOS,VIP,Email,1,1,0,0,0,7,
user_000512,sess_20240101_000512,2024-01-13,01:53:00,iOS,Returning,Email,1,0,0,0,0,4,
user_000513,sess_20240101_000513,2024-01-31,16:47:00,iOS,New,Organic,1,1,1,0,0,6,
user_000514,sess_20240101_000514,2024-01-31,03:19:00,iOS,Returning,Paid Social,1,1,1,1,0,6,
